id;name;latitude;longitude
33780;Arbing Bahnhof;48.226866;14.701129
33781;Aggsbach-Markt Bahnhof;48.296644;15.402916
33782;Kirchham bei Vorchdorf Ort Bahnhof;47.971136;13.896934
33783;Granitztal Bahnhof;46.68513;14.838229
33784;Waldegg/Piesting Bahnhof;47.868912;16.058473
33785;Unterhöflein Bahnhof;47.790702;16.032897
33786;Limberg-Maissau Bahnhof;48.592337;15.863305
33787;Ebensee Landungsplatz Bahnhof;47.812735;13.774516
33788;Paternion Markt Bahnhof;46.725232;13.64237
33789;Penk im Mölltal Bahnhof;46.91212;13.257572
33790;Trieben Bahnhof;47.489196;14.489261
33791;Dürrwien Bahnhof;48.178438;16.061762
33792;Weiz Bahnhof;47.21427;15.630916
33793;Takern-St. Margarethen Bahnhof;47.045659;15.757852
33794;Schrambach Bahnhof;48.001426;15.57467
33795;Bergern am Hausruck Bahnhof;48.100865;13.63129
33796;Fischa Bahnhof;46.905951;15.837168
33797;Niedernsill Bahnhof;47.282091;12.646842
33798;Säusenstein Bahnhof;48.192613;15.113807
33799;Gaisfeld Bahnhof;47.021248;15.197531
33800;Hagendorf im Murtal Bahnhof;47.087263;13.990727
33801;Wiesenau im Lavanttal Bahnhof;46.945183;14.813882
33802;Erlauf Bahnhof;48.183806;15.182099
33803;Bad Blumau Bahnhof;47.123372;16.056581
33804;Passering Bahnhof;46.80694;14.469442
33805;Mühldorf im Lavanttal Bahnhof;46.736109;14.857364
33806;Peggau-Deutschfeistritz Bahnhof;47.207237;15.343258
33807;Traunkirchen Ort Bahnhof;47.842778;13.787038
33808;Schadendorf bei Lieboch Bahnhof;46.979321;15.317997
33809;Kroisbach-Zöbing Bahnhof;47.033834;15.760961
33810;Bruderndorf bei Langschlag Bahnhof;48.597316;14.846344
33811;Kleinzell im Mühlkreis Bahnhof;48.458486;14.03208
33812;Göllersdorf Bahnhof;48.492468;16.126634
33813;St. Stefan im Lavanttal Bahnhof;46.806749;14.846123
33814;Ybbs/Donau Bahnhof;48.158903;15.099707
33815;Schlins-Beschling Bahnhof;47.19499;9.689981
33816;Guntramsdorf Thallern Bahnhof;48.051919;16.297485
33817;Gstocket Bahnhof;48.306256;13.955174
33818;Hessendorf bei Geras Anglerparadies Bahnhof;48.812721;15.742934
33819;Heilbad Burgwies Bahnhof;47.286235;12.510566
33820;St. Johann in der Haide Bahnhof;47.280619;16.035256
33821;Twimberg Bahnhof;46.915375;14.841756
33822;Murau West Bahnhof;47.112105;14.147964
33823;Vorchdorf Schule (Bahnhst);48.004077;13.917132
33824;Hengsberg Bahnhof;46.863489;15.457842
33825;Kindberg Bahnhof;47.501146;15.448339
33826;Treibach-Althofen Bahnhof;46.868517;14.465567
33827;Leobersdorf Bahnhof;47.938434;16.230985
33828;Purkla Bahnhof;46.731563;15.903351
33829;Lasberg-St. Oswald Bahnhof;48.460914;14.521518
33830;Gramatneusiedl Bahnhof;48.035294;16.491063
33831;Iglmühle Bahnhof;48.52057;14.036441
33832;Neubau-Kreuzstetten Bahnhof;48.497338;16.500651
33833;Rohrbach/Gölsen Bahnhof;48.047764;15.742841
33834;Weißenstein-Kellerberg Bahnhof;46.679517;13.719856
33835;Ternberg Bahnhof;47.949189;14.354984
33836;Bad St. Leonhard Bahnhof;46.965765;14.786716
33837;Schönfeld-Lassee Bahnhof;48.251041;16.807214
33838;Kröllendorf Bahnhof;48.042553;14.789012
33839;Übelbach Vormarkt Bahnhof;47.222522;15.241075
33840;Neuhaus-Niederwaldkirchen Bahnhof;48.442014;14.05135
33841;Dornach bei Grein Bahnhof;48.191872;14.820072
33842;Wiesen-Sigleß Bahnhof;47.753434;16.369782
33843;Herzogenburg Bahnhof;48.276546;15.696362
33844;Markersdorf/Pielach Bahnhof;48.196442;15.496969
33845;Wald im Pinzgau Bahnhof;47.243709;12.228496
33846;Zöbing/Kamp Bahnhof;48.490681;15.69385
33847;Puchberg am Schneeberg Bahnhof;47.790413;15.910319
33848;Hengsthütte Bahnhof;47.758164;15.88298
33849;Kreisbach Bahnhof;48.10056;15.607882
33850;Miesenbach-Waidmannsfeld Bahnhof;47.877569;16.005301
33851;Frättingsdorf Bahnhof;48.643427;16.51218
33852;Weiz Interspar Bahnhof;47.207612;15.639661
33853;Krems in Stmk Bahnhof;47.033039;15.175504
33854;Pressbaum Bahnhof;48.181379;16.07784
33855;Halbenrain Bahnhof;46.723825;15.948863
33856;Straßham Wehrgasse Bahnhof;48.288919;14.14393
33857;Winkl im Rosental Bahnhof;46.545081;14.014165
33858;Neukirchen am Großvenediger Vorstadl Bahnhof;47.252713;12.297802
33859;Kirchberg am Wagram Bahnhof;48.427504;15.894294
33860;Pirtendorf Bahnhof;47.284895;12.544692
33861;Mühldorf-Möllbrücke Bahnhof;46.851402;13.36702
33862;Allerheiligen-Mürzhofen Bahnhof;47.481997;15.402903
33863;Großraming Kraftwerk Bahnhof;47.892956;14.510766
33864;Purgstall/Erlauf Bahnhof;48.058971;15.131104
33865;Wartberg/Krems Bahnhof;47.989029;14.121554
33866;Wildon Bahnhof;46.884183;15.521
33867;Marbach bei Murau Golfplatz Bahnhof;47.100972;14.107408
33868;Waidhofen/Ybbs Bahnhof (Citybahn);47.968377;14.765984
33869;Mitterbach/Erlaufsee Bahnhof;47.813091;15.296926
33870;Pfaffstätten Bahnhof;48.018255;16.258937
33871;Bad Vöslau Bahnhof;47.969479;16.224077
33872;Wartberg ob der Aist Schloss Haus Bahnhof;48.341682;14.505375
33873;Reichraming Bahnhof;47.891462;14.472651
33874;Gosdorf Bahnhof;46.724427;15.797608
33875;Möllbrücke-Sachsenburg Bahnhof;46.830795;13.368062
33876;Hengsttal Bahnhof;47.785333;15.899329
33877;Aigen-Schlägl Bahnhof;48.642625;13.974946
33878;Matzen im Weinviertel Bahnhof;48.397393;16.70037
33879;Abschlag Bahnhof;48.625214;14.846155
33880;Weißenkirchen/Wachau Bahnhof;48.398482;15.473227
33881;Gniebing Bahnhof;46.961828;15.853168
33882;Lieboch Bahnhof;46.968612;15.345322
33883;Gattendorf Bahnhof;48.010634;16.981186
33884;Rottenegg Bahnhof;48.360195;14.137548
33885;Teesdorf Bahnhof;47.942495;16.289787
33886;Ramingstein-Thomatal Bahnhof;47.075293;13.830486
33887;Bad Gleichenberg Bahnhof;46.871438;15.903657
33888;Gutenstein Bahnhof;47.876946;15.910859
33889;Sperneck bei Eferding Bahnhof;48.291075;13.994136
33890;Weidach bei Vorchdorf Bahnhof;47.989767;13.9083
33891;Gstatterboden im Nationalpark Bahnhof;47.591367;14.633568
33892;Rettenbach im Pinzgau Bahnhof;47.281512;12.449828
33893;Ternitzer Hütte Bahnhof;47.751731;15.866894
33894;Grein-Bad Kreuzen Bahnhof;48.220677;14.851219
33895;Summerau Bahnhof;48.557187;14.448598
33896;Wopfing Bahnhof;47.873658;16.0768
33897;Hilm-Kematen Bahnhof;48.022531;14.761736
33898;Gösing an der Mariazeller Bahn Bahnhof;47.888302;15.281847
33899;Mauerkirchen Bahnhof;48.191436;13.128849
33900;Rosenau/Ybbs Bahnhof;48.010535;14.741788
33901;Falkenohren Bahnhof;47.98799;13.904592
33902;Vorchdorf-Eggenberg Bahnhof;47.998265;13.920856
33903;Bad Pirawarth Bahnhof;48.448528;16.605782
33904;Bleiburg Bahnhof;46.574231;14.786539
33905;Frojach Bahnhof;47.131689;14.334968
33906;Guggenbach Pulverwerksiedlung Bahnhof;47.218619;15.265801
33907;Gstadt bei Waidhofen Bahnhof;47.943641;14.818786
33908;Staatz Bahnhof;48.699721;16.492587
33909;Herzogenburg Stadt Bahnhof;48.284465;15.700586
33910;Niederkreuzstetten Bahnhof;48.477996;16.479821
33911;Neuhofen/Krems Bahnhof;48.136032;14.238462
33912;Haslach/Mühl Bahnhof;48.554476;14.030893
33913;Wollsdorf/Raab Bahnhof;47.134164;15.682652
33914;Weißenbach-St. Gallen Bahnhof;47.714256;14.635479
33915;Tauchendorf-Haidensee Bahnhof;46.728186;14.236461
33916;Schleinbach Bahnhof;48.42206;16.489871
33917;Söding-Mooskirchen Bahnhof;46.996914;15.282275
33918;Lannach Bahnhof;46.941089;15.334353
33919;Steinklamm Bahnhof;48.05336;15.456406
33920;Walchen im Pinzgau Bahnhof;47.285246;12.695784
33921;Gemeinlebarn Bahnhof;48.335965;15.805055
33922;Fentsch-St. Lorenzen Bahnhof;47.251727;14.892957
33923;Wenns im Pinzgau Bahnhof;47.272203;12.354257
33924;Murau St. Egidi Bahnhof;47.108181;14.18218
33925;Hofstetten-Grünau Bahnhof;48.096784;15.507883
33926;Aschach/Donau Bahnhof;48.363273;14.014053
33927;Trautmannsdorf/Leitha Bahnhof;48.024174;16.643544
33928;Maria Ellend/Donau Bahnhof;48.109737;16.68813
33929;Himberg bei Wien Bahnhof;48.082284;16.445051
33930;Eferding Gewerbegebiet Bahnhof;48.302034;14.021838
33931;St. Ruprecht ob Murau Bahnhof;47.108052;14.024487
33932;Pupping Bahnhof;48.339245;13.998096
33933;Seyring Bahnhof;48.33076;16.501805
33934;Paternion-Feistritz Bahnhof;46.707562;13.673747
33935;Weigelsdorf NÖ Bahnhof;47.952093;16.412807
33936;Wandritsch Bahnhof;47.110452;14.034365
33937;Frohnleiten Bahnhof;47.266381;15.327111
33938;Gratwein-Gratkorn Bahnhof;47.129044;15.323219
33939;Lanzendorf-Rannersdorf Bahnhof;48.113239;16.44749
33940;Unterhillinglah Bahnhof;48.293205;14.027984
33941;Triebendorf Bahnhof;47.128111;14.245463
33942;Gaisbach-Wartberg Bahnhof;48.330296;14.506103
33943;Rosenbach bei Villach Bahnhof;46.530893;14.035472
33944;Krottendorf-Ligist Bahnhof;47.009903;15.214271
33945;Feldkirchen in Ktn Bahnhof;46.721511;14.098996
33946;Scheiblingkirchen-Warth Bahnhof;47.662183;16.131023
33947;Wartberg im Mürztal Bahnhof;47.527277;15.483084
33948;Pillichsdorf Bahnhof;48.361664;16.538843
33949;Mariazell Bahnhof;47.783083;15.307552
33950;Oisnitz-St. Josef Bahnhof;46.915586;15.354393
33951;Sautern-Schiltern Bahnhof;47.707427;16.156261
33952;Puchenstuben Bahnhof;47.930592;15.290471
33953;Waidhofen/Ybbs Bahnhof;47.96814;14.765341
33954;Berndorf/Triesting Stadt Bahnhof;47.944822;16.108686
33955;Urschendorf am Steinfeld Bahnhof;47.797383;16.089837
33956;Kammern im Liesingtal Bahnhof;47.389901;14.903597
33957;Gussendorf Bahnhof;46.829638;15.348556
33958;Traisen Bahnhof;48.056846;15.612428
33959;Zwettl NÖ Museumsbahnhof;48.610068;15.167654
33960;Katsdorf Bahnhof;48.31211;14.490214
33961;Eis-Ruden Bahnhof;46.662785;14.825236
33962;Waidhofen/Ybbs Schillerpark Bahnhof;47.95742;14.773526
33963;Guntramsdorf Kaiserau Bahnhof;48.044317;16.325103
33964;Gleisdorf West Bahnhof;47.105442;15.703395
33965;Deutschfeistritz Bahnhof;47.199604;15.335621
33966;Prenning Viertler Bahnhof;47.209788;15.316413
33967;Preblau-Sauerbrunn Bahnhof;46.931391;14.826064
33968;Studenzen-Fladnitz Bahnhof;46.998822;15.774868
33969;Etsdorf-Straß Bahnhof;48.453086;15.730331
33970;Maria Anzbach Bahnhof;48.187974;15.934734
33971;Ulrichskirchen Bahnhof;48.402082;16.488124
33972;Glinzendorf Bahnhof;48.242102;16.639491
33973;Markt Piesting Harzwerk Bahnhof;47.876489;16.136226
33974;Kastenreith Bahnhof;47.850733;14.63802
33975;Wiesenfeld-Schwarzenbach Bahnhof;48.051283;15.648588
33976;Schurrerprambach Bahnhof;48.342442;13.870379
33977;Stuhlfelden Bahnhof;47.285766;12.526697
33978;Einach Bahnhof;47.08388;13.940783
33979;Ternitz Bahnhof;47.713525;16.033207
33980;Prattsdorf-Dachsberg Bahnhof;48.315131;13.929034
33981;Küpfern Bahnhof;47.858261;14.610857
33982;Petzenkirchen Bahnhof;48.143478;15.156965
33983;Trumau Bahnhof;47.9925;16.332282
33984;Saurau Bahnhof;47.131295;14.281087
33985;Pram-Haag Bahnhof;48.231743;13.617074
33986;Ollersbach Bahnhof;48.191608;15.848111
33987;Deutschkreutz Bahnhof;47.603867;16.619682
33988;Schildberg bei Böheimkirchen Bahnhof;48.219435;15.739604
33989;Loich Bahnhof;48.012;15.391926
33990;Wolfsberg in Ktn Bahnhof;46.842629;14.838417
33991;Gänserndorf Bahnhof;48.340305;16.732743
33992;Gumpoldskirchen Bahnhof;48.040959;16.284944
33993;Möllersdorf Aspangbahn Bahnhof;48.02901;16.312557
33994;Dürnberg bei Ottensheim Bahnhof;48.331482;14.192348
33995;Steinbachbrücke Bahnhof;47.932359;13.993096
33996;Stübing Bahnhof;47.177548;15.32245
33997;Fels am Wagram Bahnhof;48.429;15.822857
33998;Waizenkirchen Hochscharten Bahnhof;48.334079;13.85978
33999;Brunn/Pitten Bahnhof;47.72255;16.188288
34000;Stöttham im Attergau Bahnhof;47.925725;13.508607
34001;Kirnberg bei Eferding Bahnhof;48.297556;13.96883
34002;Wilhelmsburg/Traisen Bahnhof;48.111425;15.608381
34003;Emmersdorf im Gailtal Bahnhof;46.595308;13.572663
34004;Oberland OÖ Bahnhof;47.902313;14.744844
34005;Saxen Bahnhof;48.205412;14.789492
34006;Weitersfeld/Mur Bahnhof;46.714669;15.71975
34007;Prenning Bahnhof;47.212925;15.308213
34008;Angern/March Bahnhof;48.384376;16.825914
34009;Hainburg/Donau Kulturfabrik Bahnhof;48.144843;16.932206
34010;Johnsbach im Nationalpark Bahnhof;47.582407;14.595883
34011;Habachtal-Weyerhof Bahnhof;47.256831;12.316286
34012;Kreischberg Talstation Bahnhof;47.101941;14.087318
34013;Neufelden Bahnhof;48.483707;14.005066
34014;Maria Lanzendorf Bahnhof;48.102434;16.419649
34015;Deutsch Wagram Bahnhof;48.303015;16.564101
34016;Hainburg/Donau Ungartor Bahnhof;48.148325;16.948062
34017;Wettmannstätten Bahnhof;46.83744;15.381017
34018;Wackersbach Bahnhof;48.29639;13.979522
34019;St. Wolfgang im Salzk. Schafbergbf;47.739662;13.439756
34020;Mariahof-St. Lambrecht Bahnhof;47.104258;14.374221
34021;Oberweiden Bahnhof;48.306401;16.833581
34022;Altnagelberg Fa Ergo Bahnhof;48.851522;14.9991
34023;Weinburg/Pielach Bahnhof;48.112588;15.535311
34024;Kapellerfeld Bahnhof;48.316827;16.495079
34025;Obersdorf NÖ (Bahnsteig 3);48.362396;16.517598
34026;Frauental-Bad Gams Bahnhof;46.823837;15.2553
34027;Lacken im Mühlkreis Bahnhof;48.385861;14.091409
34028;Weikendorf-Dörfles Bahnhof;48.349493;16.758909
34029;Neulengbach Bahnhof;48.19945;15.892651
34030;Bad Erlach Bahnhof;47.732041;16.211851
34031;Münchendorf Bahnhof;48.03248;16.38629
34032;Tallesbrunn Bahnhof;48.363634;16.786196
34033;Krummnußbaum an der Westbahn Bahnhof;48.207821;15.1598
34034;Steinschal-Tradigist Bahnhof;48.041;15.451914
34035;Oberpiesting Bahnhof;47.874474;16.097175
34036;Steinach im Pinzgau Bahnhof;47.267363;12.337874
34037;Pfennigbach bei Puchberg Bahnhof;47.795698;15.923865
34038;Brand bei Litschau Bahnhof;48.860845;15.01741
34039;Langegg bei Schrems Bahnhof;48.836022;15.051738
34040;Hirschwang an der Rax Bahnhof;47.7081;15.812723
34041;Hintering Bahnhof;47.072247;13.864939
34042;Waidhofen/Ybbs Stadt Bahnhof;47.958395;14.767764
34043;Bad Radkersburg Bahnhof;46.699106;15.993649
34044;Dorf im Pinzgau-Pass Thurn Bahnhof;47.27727;12.388484
34045;Edlitz-Grimmenstein Bahnhof;47.616918;16.127857
34046;Klangen Bahnhof;48.120088;15.541147
34047;Grafenstein Bahnhof;46.618943;14.459582
34048;Madling Bahnhof;47.075992;13.821814
34049;Oedt bei Feldbach Siedlung Bahnhof;46.941298;15.87964
34050;Capbreton;43.6405215;-1.4259589
34051;Hrodna;53.6666667;23.8333333
34052;Lida;53.88333;25.29972
34053;Aldeire;37.2388034;-3.0765314
34054;Aracena;37.89396;-6.56116
34055;Arenales de San Gregorio;39.308529;-3.0312
34056;Arribe;43.03753;-1.98509
34057;Auritz/Burguete;42.989288;-1.33477
34058;Bahabón de Esgueva;41.86162;-3.7298
34059;Benamaurel;37.60826;-2.7025
34060;Benamejí;37.26833;-4.54123
34061;Berbinzana;42.52779;-1.83419
34062;Busquístar;36.938412;-3.294819
34063;Campo Cámara;37.7361111;-2.8619444
34064;El Coto;40.7006003;-3.4441977
34065;La Barca de Vejer;36.2527333;-5.9559296
34066;Las Arenas de Cabrales;43.30388;-4.8157
34067;Luciana;38.9851676;-4.2929638
34068;Mazagón;37.134306;-6.804948
34069;Peñalba de San Esteban;41.5369824;-3.2615058
34070;Piquera de San Esteban;41.5071334;-3.257734
34071;Saldaña de Ayllón;41.3860791;-3.4232903
34072;Santa Maria de Riaza;41.414120855023;-3.40511798858643
34073;Ulcinj;41.9271806;19.22783115
34074;Neum;42.9256162;17.6157243
34075;Nyköping;58.74832875;16.95123305
34076;Ražanj;43.6787173;21.5470695
34077;Jablanica;43.658771;17.762572
34078;Bosanski Petrovac;44.54960665;16.367572000000003
34079;Tirana;41.3389151;19.7873884000001
34080;Lezha;41.78044615;19.640378049999953
34081;Rovinjsko Selo;45.1097863;13.7146768
34082;Elbasan;41.108822;20.082601
34083;Slano;42.7877276;17.891711200000003
34084;Bileća;42.877837;18.426676
34085;Perušić;44.65774685;15.3828021
34086;Kocerin;43.390057;17.484413
34087;Ilijaš;43.94584315;18.269165649999998
34088;Gorazde;43.667536;18.974652
34089;Ustiprača;43.69076;19.088895
34090;Luka;45.9596439;15.8198965
34091;Žejinci;45.9681507;15.8300213
34092;Tuhelj;46.0774519;15.748697
34093;Trstenik;43.615301;20.9989
34094;Pregrada;46.15393965;15.7588375
34095;Bled;46.3657032;14.107356
34096;Živinice;44.446269;18.649484
34097;Travnik;44.227761;17.656711
34098;Petrovac;42.20727375;18.9417518
34099;Srbobran;45.5420154;19.7916388
34100;Vrgorac;43.204391;17.373849
34101;Zaostrog;43.1424505;17.281076
34102;Ključ;44.5360015;16.7646192
34103;Nevesinje;43.2579098;18.11480545
34104;Gacko;43.166338249999995;18.53546980000005
34105;Ljubuški;43.19950582;17.54786968
34106;Konjic;43.651217700000004;17.95995669999995
34107;Murvica;44.145646;15.321334
34108;Kozino;44.171068;15.194326
34109;Petrcane;44.19302345;15.17883705000005
34110;Meja;45.29098885;14.58794445
34111;Drage;43.8863;15.5426
34112;Prozor;43.8150304;17.6143782
34113;Mrkonjic Grad;44.412743;17.082379
34114;Risan;42.5146212;18.694386899999998
34115;Drvenik;43.157949;17.2470302
34116;Ston;42.8323285;17.7229448
34117;Cerovac Vukmanićki;45.428962850000005;15.6037286
34118;Brestovac;45.33072185;17.59390860000005
34119;Zivogosce;43.184621;17.164079
34120;Gradac;43.1067375;17.345799
34121;Podgradina;43.7162216;16.963196
34122;Raseljke;43.627254;16.996007
34123;Završje;45.327292;17.62971
34124;Pakostane;43.914659;15.509391
34125;Baška Voda;43.356212799999994;16.9559835
34126;Brela;43.372776;16.9298536
34127;Sesvete;45.830354;16.109878
34128;Soblinec;45.865987;16.154266
34129;Bosanska Krupa;44.8841019;16.1541509
34130;Krapina;46.15946745;15.87269765
34131;Varaždin Breg;46.232582;16.385738
34132;Bačka Topola;45.811875;19.629166
34133;Medveja;45.270862;14.269239
34134;Novigrad;45.3191853308869;13.5682815
34135;Gradiška;45.1436764;17.2548647
34136;Suica;43.839233;17.1744513999999
34137;Most-Rasa;45.0599245;14.0439622
34138;Zaton;44.219548;15.1777
34139;Udvella;58.3536182;11.8162814
34140;Zaton Mali;42.695611;18.045611
34141;Lazarevac;44.38466475;20.251763699999998
34142;Torlakovac;44.2311854;17.30891225
34143;Imotski;43.4460016;17.21868715
34144;Vinac;44.27416185;17.2797601
34145;Sinj;43.7003544;16.6442157
34146;Posušje;43.473182;17.326007
34147;Prnjavor;44.8680741;17.6583347000001
34148;Okučani;45.2409413;17.20826275
34149;Vrbas;45.5726506;19.6463469
34150;Zagorje;45.1506;14.2138
34151;Strmac;45.121821999999995;14.120613500000001
34152;Jadranovo;45.230925600000006;14.621194150000001
34153;Igrane;43.2006504;17.1367343
34154;Grebastica;43.634519;15.965263
34155;Dugi Rat;43.445347999999996;16.637143000000002
34156;Tučepi;43.2671915;17.0567009
34157;Prodol;44.99946985;13.97239535
34158;Trsteno;42.7145158;17.97796855
34159;Orasac;42.698281;18.012479
34160;Dramalj;45.20174125;14.664224149999999
34161;Selce;45.15790925;14.72198675
34162;Gornji Milanovac;44.021096;20.459752350000002
34163;Slunj;45.107890049999995;15.587816700000001
34164;Zaton Veliki;42.6969;18.0409365
34165;Gračac;44.295935;15.845201
34166;Liskovaca;43.636764;16.983597
34167;Krupa na Vrbasu;44.617783;17.14566
34168;Babino Selo;44.215093;17.356537
34169;Sutomore;42.1416682;19.0473770999999
34170;Vozilici;45.156909;14.163416
34171;Nova Topola;45.052605;17.307665
34172;Rekavica;44.6916403;17.1333586000001
34173;Lukavac;44.533423;18.533684
34174;Ika;45.306777;14.281949
34175;Vrelo Korenicko;44.76543;15.690749
34176;Obrovac;44.20139;15.685071
34177;Maslenica;44.226096;15.532396
34178;Smrika;45.2536218;14.59554076
34179;Gornji Policnik;44.187588;15.397443
34180;Sveti Petar na Moru;44.0028025;15.3704725
34181;Turanj;43.9694;15.4083
34182;Zakorenje;45.336583;17.552045
34183;Bacin Dol;45.3033924;17.4303001000001
34184;Žaborić;43.6629184;15.9442507
34185;Bakar;45.308747;14.541927
34186;Podorljak;43.530325;16.031148
34187;Solin;43.5351275;16.485247
34188;Brist;43.11962;17.322855
34189;Hadzici;43.82267;18.205326
34190;Slusnica;45.0724609;15.5835889
34191;Koceta;43.520622;16.058963
34192;Visegrad;43.788824;19.295709
34193;Srednje;43.994879;18.426095
34194;Vitina;43.2435101;17.48433345
34195;Gornji Vakuf - Uskoplje;43.938142;17.587988
34196;Nova Bila;44.1932;17.734397
34197;Mali Guber;43.810505;16.955477
34198;Zabrisce;43.799026;16.939447
34199;Bila;43.7826649;16.9217589
34200;Novi Travnik;44.169277;17.650194
34201;Brodarica;43.682795;15.91607705
34202;Drniš;43.85961;16.158748
34203;Pavlovec;46.3876374;16.5478689
34204;Belovar;45.8819017;16.1719573
34205;Goričica;45.896848;16.202878
34206;Donja Zelina;45.910376;16.231874
34207;Blaževdol;45.931176;16.234528
34208;Hrastje;45.979966;16.271049
34209;Lužani;45.1684784;17.6989622
34210;Komin (Zagreb);45.9982632;16.2780489
34211;Bisag;46.033486;16.299375
34212;Breznica;46.069533;16.271105
34213;Babina Greda;45.1167332;18.5370162
34214;Breznički Hum;46.108841;16.283861
34215;Čazma;45.749311;16.615971
34216;Valentinovo;46.151594;15.792282
34217;Paka;46.128995;16.323782
34218;Zadvarje;43.432467;16.891942
34219;Presečno;46.201013;16.346491
34220;Bočac;44.526971;17.17697
34221;Benkovo;46.135226;15.805172
34222;Čret;46.11647105;15.8132804
34223;Kuršanec;46.330039;16.400526
34224;Pušćine;46.3538;16.369272
34225;Nedelišće;46.376277;16.385527
34226;Busovača;44.0986982;17.8804459
34227;Brestovsko;44.008373;18.027177
34228;Han Ploča;43.899037;18.151124
34229;Ilidža;43.832182;18.304208
34230;Krapinske Toplice;46.093985;15.83758
34231;Prosika;43.8453;15.6223
34232;Donji Brisnik;43.6412469;17.2326557
34233;Grude;43.37097585;17.4175792
34234;Sezimovac;43.920913;18.316704
34235;Stupari Selo;44.31191;18.68399
34236;Olovo;44.126198;18.579661
34237;Nisici;44.061433;18.481428
34238;Trilj;43.619249;16.723283
34239;Velic;43.619199;16.802022
34240;Kupljenovo;45.931871;15.814824
34241;Borovo;45.404733;18.979415
34242;Cazin;44.965143;15.923639
34243;Velika Kladuša;45.1814165;15.8048043
34244;Marina;43.51400905;16.10797840000005
34245;Laktasi;44.90811;17.301135
34246;Turbe;44.2439521;17.581544
34247;Vitez;44.1583588;17.7882096
34248;Foca;43.503019;18.785054
34250;Zagvozd;43.398929;17.051071
34251;Kaonik;44.129684;17.877035
34252;Hreljin;45.283236;14.600569
34253;Krizisce;45.2609612;14.6114756
34254;Loborika;44.916153;13.905912
34255;Livno;43.823549;17.000616
34256;Sveti Ivan Zelina;45.959867;16.24353
34257;Durrës;41.3181821;19.4538871
34258;Bakarac;45.279583;14.581181
34259;Široki Brijeg;43.381605;17.592017
34260;Trebinje;42.707105;18.34173
34261;Opršinac;45.3393427;17.4576498
34262;Kladanj;44.225056;18.694329
34263;Ljig;44.224574;20.2382
34264;Dublin;53.346401650000004;-6.2606951500000605
34265;Dublin Airport;53.42801115;-6.240388650000005
34266;Bistriţa;46.7590309;20.029018450000002
34267;Fažana;44.9271263;13.8033885
34268;Brežice;45.8998629;15.59911304999995
34269;Zagreb Airport;45.741;16.081
34270;Split Airport;43.5363;16.2997
34271;Kranjska Gora;46.4844118;13.7818386
34272;Budapest Airport;47.4329065837921;19.2617931962013
34273;Piran;45.5249;13.5672
34274;Beograd Airport;44.8199;20.2907
34275;Cento;44.7278;11.285
34276;Verona Aeroporto;45.403;10.9082
34277;Turin Cuneo Airport;44.5476;7.61837
34278;Salzburg Airport;47.7924841;12.9955638
34279;Novo Mesto;45.8020954;15.1607908
34280;Tolmezzo;46.4043;13.0119
34281;Ljubljana Airport;46.2308784250067;14.4558995962143
34282;Pula Airport;44.8995039886714;13.9233684539795
34283;Abrucena;37.13226;-2.79711
34284;Alhama de Granada;37.00689;-3.98963
34285;Almayate;36.7317725;-4.1306222
34286;Argomilla;43.3069;-3.87405
34287;Bollullos de la Mitación;37.34014;-6.13719
34288;Bollullos par del Condado;37.34127;-6.5397
34289;Bormujos;37.37358;-6.07232
34290;Campamento;36.1748353;-5.3750137
34291;Candás;43.5912816;-5.7657528
34292;Carandía;43.3365221;-3.9763636
34293;Caravia;43.46058;-5.19181
34294;P. Rocamora;38.1182761185987;-0.772079229354858
34295;San Miguel de Cornezuelo;43.020556;-3.768611
34296;Aéroport de Nice;43.660998;7.202424
34297;København Lufthavn;55.6299954;12.6486294
34298;Bari Largo Ciaia;41.115157;16.871163
34299;Taranto Piazza Fontana;40.4789;17.2251
34300;Bari Largo Sorrentino;41.116886;16.867939
34301;Bari Viale Unità d‘Italia;41.1150866;16.8710017
34302;Taranto Porto Mercantile;40.4827004;17.2234622
34303;Gioia del Colle Ospedale;40.7938577;16.9250313
34304;Hallstatt Bahnhof;47.567702;13.662091
34305;Muckendorf-Wipfing Bahnhof;48.328297;16.150039
34306;Marchtrenk Bahnhof;48.201126;14.099767
34307;Küb Bahnhof;47.681479;15.876518
34308;Fürth-Kaprun Bahnhof;47.287897;12.745173
34309;Unterloiben Bahnhof;48.391627;15.546652
34310;Fischamend Bahnhof;48.116522;16.615204
34311;Frauenberg/Enns Bahnhof;47.569987;14.398472
34312;Aich-Assach Bahnhof;47.420401;13.820756
34313;Roppen Bahnhof;47.2158;10.817574
34314;Ledenitzen Bahnhof;46.557647;13.978384
34315;Pritschitz Bahnhof;46.628222;14.169987
34316;Lehen-Altensam Bahnhof;48.035395;13.701012
34317;Schwanberg Bahnhof;46.766104;15.239534
34318;Baumgarten-Waldbach Bahnhof;47.926249;13.829932
34319;Sattendorf Bahnhof;46.662829;13.91646
34320;Atzenbrugg Bahnhof;48.296966;15.918476
34321;Michelhausen Bahnhof;48.29649;15.934079
34322;Hönigsberg Bahnhof;47.583454;15.646178
34323;Furth-Göttweig Bahnhof;48.373195;15.615781
34324;Katzelsdorf/Leitha Bahnhof;47.792823;16.266938
34325;Prambeckenhof Bahnhof;48.29117;13.781909
34326;Inzing/Inn Bahnhof;47.277968;11.198682
